@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
5.70711,1.386294,0,0,7.901748,0.693147,0,1.609438,5.545177,0.693147,normal
2.890372,2.484907,0,0,4.304065,0.693147,0.00995,0.693147,5.537334,0.688135,normal
5.347108,1.386294,0,0,5.7301,0.693147,0,2.944439,5.545177,0.693147,normal
5.733341,1.386294,0,0,8.036573,0.693147,0,2.70805,5.545177,0.693147,normal
0,1.098612,0.667829,1.098612,0,0,0.647103,6.234411,0.693147,0,probe
6.751101,2.772589,0,0,5.986452,0.693147,0.04879,0.693147,5.365976,0.636577,normal
0,1.098612,0.058269,0.693147,0,0.131028,0.058269,4.927254,2.995732,0.067659,dos
5.375278,1.386294,0,0,7.756195,0.693147,0,0.693147,5.545177,0.693147,normal
10.906708,1.386294,0,0,9.025816,0.693147,0,1.386294,3.555348,0.693147,dos
5.726848,1.386294,0,0,7.078342,0.693147,0,1.791759,4.644391,0.693147,normal
3.78419,2.484907,0,0,4.890349,0.693147,0.00995,4.234107,5.541264,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.365976,0.693147,probe
2.484907,0,0,0,0,0.693147,0.029559,0.693147,4.574711,0.270027,normal
0,1.098612,0.067659,0.693147,0,0.058269,0.067659,5.46806,3.044522,0.076961,dos
0,1.098612,0.058269,1.098612,0,0.067659,0.067659,4.934474,2.302585,0.076961,dos
0,1.098612,0.058269,0.693147,0,0.039221,0.058269,5.31812,2.944439,0.067659,dos
5.786897,1.386294,0,0,7.639161,0.693147,0,2.079442,5.545177,0.693147,normal
3.850148,2.484907,0,0,4.787492,0.693147,0.00995,3.218876,5.135798,0.506818,normal
0,0,0.076961,0.693147,0,0.215111,0.029559,3.912023,3.970292,0.182322,dos
0,3.828641,0,1.386294,0,0.693147,0.04879,0.693147,0.693147,0,probe
5.393628,1.386294,0,0,9.396405,0.693147,0,0.693147,5.545177,0.693147,normal
7.534763,2.772589,0,0,5.786897,0.693147,0.029559,0.693147,4.718499,0.548121,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
3.828641,2.484907,0.00995,0,4.927254,0.688135,0.019803,5.135798,4.890349,0.57098,normal
3.828641,2.484907,0,0,4.304065,0.693147,0.00995,5.66296,5.509388,0.672944,normal
0,0,0.067659,0.693147,0,0.215111,0.039221,4.007333,3.89182,0.173953,dos
5.517453,4.158883,0,0,5.932245,0.693147,0.067659,1.098612,1.098612,0.019803,normal
0,1.098612,0.058269,0.693147,0,0.086178,0.076961,5.347108,3.044522,0.076961,dos
0,3.135494,0.058269,0.693147,0,0.00995,0.076961,5.63479,0.693147,0,dos
5.70711,1.386294,0,0,7.321189,0.693147,0,2.995732,5.545177,0.693147,normal
5.7301,1.386294,0,0,8.078068,0.693147,0.00995,1.098612,5.484797,0.662688,normal
0,2.70805,0.067659,0.693147,0,0.058269,0.076961,5.438079,2.639057,0.04879,dos
5.455321,1.386294,0,0,7.301148,0.693147,0,1.386294,5.545177,0.693147,normal
5.652489,1.386294,0,0,8.740657,0.693147,0,2.302585,5.545177,0.693147,normal
5.433722,1.386294,0,0,6.690842,0.693147,0,2.890372,5.545177,0.693147,normal
0,1.386294,0.357674,0.693147,0,0.536493,0.039221,2.079442,3.850148,0.165514,dos
0,3.135494,0.058269,1.791759,0,0.067659,0.067659,5.648974,3.044522,0.076961,dos
5.455321,1.386294,0,0,8.365672,0.693147,0,0.693147,5.545177,0.693147,normal
5.446737,1.386294,0,0,7.758333,0.693147,0,2.079442,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0.04879,6.238325,2.890372,0.067659,dos
0.693147,0.693147,0,1.386294,0,0.693147,0.548121,1.098612,1.098612,0.00995,probe
0,1.098612,0,1.098612,0,0.693147,0.29267,0.693147,0.693147,0,probe
0.693147,1.098612,0,0,0,0.693147,0.122218,1.386294,4.317488,0.254642,probe
6.516193,2.772589,0,0,5.811141,0.693147,0.157004,0.693147,4.828314,0.451076,normal
6.622736,2.772589,0,0,5.786897,0.693147,0.039221,0.693147,5.288267,0.582216,normal
3.7612,2.484907,0,0,4.85203,0.693147,0.019803,4.330733,5.384495,0.615186,normal
5.192957,1.386294,0,0,9.581697,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.178054,0.058269,0.693147,0,0.058269,0.076961,5.488938,1.94591,0.019803,dos
7.890583,2.772589,0,0,5.817111,0.693147,0,0.693147,5.135798,0.693147,normal
6.887553,2.772589,0,0,5.799093,0.693147,0.494696,0.693147,2.772589,0.058269,normal
0,2.302585,0.076961,0.693147,0,0.215111,0.04879,3.931826,3.871201,0.165514,dos
0,2.890372,0.058269,1.791759,0,0.122218,0.058269,5.010635,3.044522,0.076961,dos
0,2.890372,0.067659,0.693147,0,0.19062,0.067659,4.584967,3.044522,0.076961,dos
0,1.098612,0.04879,0.693147,0,0.165514,0.058269,4.736198,2.890372,0.067659,dos
0,2.890372,0.058269,0.693147,0,0.039221,0.067659,4.820282,2.639057,0.04879,dos
0,1.098612,0.058269,0.693147,0,0.029559,0.086178,5.164786,2.70805,0.04879,dos
5.446737,1.386294,0,0,6.517671,0.693147,0,3.583519,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.076961,0.04879,5.68358,3.178054,0.086178,dos
0,1.386294,0.04879,0.693147,0,0.14842,0.067659,4.867534,2.70805,0.04879,dos
5.438079,1.386294,0,0,6.953684,0.693147,0,2.197225,5.545177,0.693147,normal
5.638355,1.386294,0,0,5.673323,0.693147,0,2.564949,5.545177,0.693147,normal
0,3.78419,0.058269,0.693147,0,0.09531,0.058269,4.65396,2.397895,0.039221,dos
0,1.098612,0.058269,1.098612,0,0.076961,0.067659,4.70048,2.302585,0.039221,dos
0,2.890372,0.058269,0.693147,0,0.139762,0.058269,4.820282,2.944439,0.067659,dos
3.806662,2.484907,0,0,4.927254,0.693147,0.00995,5.420535,5.537334,0.688135,normal
8.271293,0,0,0,0,0.693147,0.04879,2.484907,4.736198,0.329304,normal
0,1.098612,0.058269,0.693147,0,0.039221,0.067659,4.890349,1.098612,0.00995,dos
3.637586,0,0,0,0,0.693147,0.029559,1.098612,3.912023,0.231112,normal
0,0.693147,0.693147,1.098612,0,0,0.693147,6.238325,0.693147,0,probe
14.601519,0,0,0,0,0.693147,0.029559,0.693147,3.258097,0.157004,normal
8.271293,0,0,0,0,0.693147,0.122218,1.386294,3.78419,0.470004,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.058269,5.370638,2.70805,0.04879,dos
0,3.7612,0.058269,0.693147,0,0.058269,0.058269,5.56452,2.833213,0.058269,dos
0,2.302585,0.04879,0.693147,0,0.139762,0.067659,4.369448,2.564949,0.04879,dos
5.365976,1.386294,0,0,5.537334,0.693147,0,1.94591,5.545177,0.693147,normal
5.805135,1.386294,0,0,8.066521,0.693147,0,2.995732,5.545177,0.693147,normal
6.966967,3.135494,0,0,8.033334,0.693147,0.019803,0.693147,4.174387,0.239017,normal
0,1.94591,0.067659,0.693147,0,0.076961,0.067659,5.365976,2.833213,0.058269,dos
5.68358,1.386294,0,0,6.393591,0.693147,0,2.302585,5.545177,0.693147,normal
5.455321,1.386294,0,0,8.142645,0.693147,0,1.386294,5.545177,0.693147,normal
5.472271,1.386294,0,0,5.476464,0.693147,0,0.693147,5.545177,0.693147,normal
3.7612,2.484907,0,0,3.7612,0.693147,0,3.091042,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.75359,0.693147,0.019803,0.693147,4.634729,0.65752,normal
0,1.098612,0.076961,0.693147,0,0.076961,0.067659,4.60517,1.791759,0.019803,dos
5.407172,1.386294,0,0,6.853299,0.693147,0,3.091042,5.545177,0.693147,normal
0,3.871201,0.067659,1.098612,0,0.019803,0.067659,4.634729,1.098612,0.00995,dos
0,3.7612,0.086178,1.098612,0,0.039221,0.067659,4.94876,1.791759,0.019803,dos
0,3.871201,0.04879,0.693147,0,0.14842,0.058269,5.003946,3.218876,0.086178,dos
5.501258,1.386294,0,0,6.867974,0.693147,0,1.386294,5.545177,0.693147,normal
0,3.465736,0,1.098612,0,0.693147,0.693147,0.693147,1.098612,0.039221,probe
0.693147,0.693147,0,1.386294,0,0.693147,0.524729,1.098612,1.098612,0.00995,probe
9.746073,2.772589,0,0,5.831882,0.693147,0.039221,0.693147,5.252273,0.470004,normal
5.398163,1.386294,0,0,5.545177,0.693147,0,2.772589,5.545177,0.693147,normal
0,2.302585,0.067659,0.693147,0,0.207014,0.058269,4.127134,3.555348,0.122218,dos
5.384495,1.386294,0,0,9.038721,0.693147,0,1.94591,5.545177,0.693147,normal
5.899897,1.386294,0,0,10.921052,0.693147,0,0.693147,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.076961,0.058269,4.983607,2.70805,0.04879,dos
5.361292,1.386294,0,0,7.234177,0.693147,0,3.091042,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.70953,0.693147,0,0.693147,5.342334,0.693147,normal
0,3.931826,0.067659,0.693147,0,0.00995,0.067659,5.192957,0.693147,0,dos
2.197225,2.079442,0,0,0,0.693147,0.357674,0.693147,1.791759,0.536493,probe
5.627621,1.386294,0,0,7.563201,0.693147,0,2.890372,5.545177,0.693147,normal
3.78419,2.484907,0,0,4.51086,0.693147,0,5.204007,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.122218,0.058269,4.736198,2.197225,0.029559,dos
6.827629,2.772589,0,0,5.811141,0.693147,0.029559,0.693147,5.049856,0.548121,normal
0,1.098612,0.067659,0.693147,0,0.019803,0.086178,4.795791,1.098612,0.00995,dos
7.050989,0,0,0,0,0.693147,0.076961,1.098612,3.332205,0.113329,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,3.78419,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,0.494696,1.098612,1.098612,0.00995,probe
3.89182,3.091042,0.029559,0,6.190315,0.00995,0.00995,4.248495,0.693147,0,normal
0,1.098612,0.693147,1.098612,0,0.00995,0.364643,4.691348,0.693147,0,probe
0,1.098612,0.04879,0.693147,0,0.207014,0.058269,4.317488,2.484907,0.039221,dos
5.379897,1.386294,0,0,7.882315,0.693147,0,3.044522,5.545177,0.693147,normal
3.7612,2.484907,0.00995,0,4.890349,0.688135,0.019803,4.941642,5.411646,0.625938,normal
5.673323,1.386294,0,0,5.942799,0.693147,0,3.218876,5.545177,0.693147,normal
0,3.044522,0.058269,0.693147,0,0.039221,0.067659,5.669881,2.564949,0.04879,dos
5.517453,1.386294,0,0,8.071219,0.693147,0,2.079442,5.545177,0.693147,normal
0,3.496508,0.058269,0.693147,0,0.09531,0.04879,5.347108,3.091042,0.076961,dos
0,3.828641,0.067659,1.791759,0,0.029559,0.067659,5.463832,2.197225,0.029559,dos
6.25575,3.258097,0,0,0,0.693147,0,6.086775,5.451038,0.693147,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.59512,0.693147,probe
5.379897,1.386294,0,0,6.434547,0.693147,0,2.890372,5.545177,0.693147,normal
6.709304,2.772589,0,0,5.799093,0.693147,0.494696,0.693147,3.091042,0.076961,normal
0,1.386294,0.336472,0.693147,0,0.336472,0.019803,2.397895,3.806662,0.231112,dos
0,1.098612,0,1.386294,0,0.693147,0.553885,0.693147,0.693147,0.00995,probe
6.727432,2.772589,0,0,5.802118,0.693147,0.04879,0.693147,5.01728,0.565314,normal
0,3.332205,0.067659,0.693147,0,0.019803,0.067659,5.32301,1.791759,0.019803,dos
5.347108,1.386294,0,0,8.852665,0.693147,0,2.302585,5.545177,0.693147,normal
5.214936,2.995732,0,0,0,0.693147,0.00995,2.079442,3.044522,0.076961,normal
5.517453,1.386294,0,0,9.249946,0.693147,0,1.94591,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.091042,0.693147,probe
8.579229,0,0,0,0,0.693147,0.019803,2.890372,3.988984,0.24686,normal
5.480639,1.386294,0,0,7.714231,0.693147,0.00995,1.791759,5.497168,0.667829,normal
0,1.098612,0.058269,0.693147,0,0.04879,0.058269,4.983607,2.397895,0.039221,dos
5.697093,1.386294,0,0,6.232448,0.693147,0,2.772589,5.545177,0.693147,normal
0,0.693147,0.693147,1.098612,0,0,0.693147,5.924256,0.693147,0,probe
4.905275,2.484907,0.00995,0,3.828641,0.693147,0.00995,5.545177,4.718499,0.57098,normal
5.513429,1.386294,0,0,6.224558,0.693147,0,3.433987,5.545177,0.693147,normal
3.828641,2.484907,0,0,4.356709,0.693147,0.00995,4.465908,5.541264,0.693147,normal
0,1.386294,0.086178,0.693147,0,0.322083,0.019803,3.828641,4.060443,0.198851,dos
5.117994,2.772589,0,0,5.624018,0.693147,0.536493,0.693147,4.290459,0.165514,normal
0,1.098612,0.058269,0.693147,0,0.019803,0.067659,5.267858,1.609438,0.019803,dos
0,3.178054,0.076961,1.098612,0,0.019803,0.086178,4.919981,1.386294,0.00995,dos
0,1.098612,0.058269,0.693147,0,0.058269,0.067659,5.605802,2.772589,0.058269,dos
7.330405,2.772589,0,0,5.993961,0.693147,0.00995,0.693147,4.779123,0.431782,normal
0,1.098612,0.067659,0.693147,0,0.086178,0.058269,5.356586,2.944439,0.067659,dos
4.663439,1.098612,0.693147,0,4.990433,0.285179,0.00995,1.386294,5.42495,0.636577,normal
0,3.912023,0.223144,0.693147,0,0.405465,0.086178,2.564949,1.94591,0.019803,dos
5.823046,1.386294,0,0,7.068172,0.693147,0,1.098612,5.545177,0.693147,normal
5.814131,0,0,0,0,0.693147,0,1.098612,3.610918,0.693147,r2l
5.31812,1.386294,0,0,6.120297,0.693147,0,2.639057,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,2.70805,0.693147,probe
5.686975,1.386294,0,0,8.742734,0.693147,0,3.135494,5.545177,0.693147,normal
0,3.465736,0.058269,1.098612,0,0.067659,0.058269,5.463832,2.833213,0.058269,dos
2.197225,2.397895,0,0,5.159055,0.693147,0.029559,0.693147,1.94591,0.039221,normal
5.746203,1.386294,0,0,7.086738,0.693147,0,2.70805,5.545177,0.693147,normal
3.828641,2.484907,0.00995,0,4.406719,0.688135,0.00995,5.030438,5.521461,0.683097,normal
3.850148,2.484907,0,0,4.317488,0.693147,0.00995,4.962845,5.541264,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,1.098612,5.529429,0.693147,normal
5.442418,1.386294,0,0,7.370231,0.693147,0,2.484907,5.545177,0.693147,normal
0,3.73767,0.058269,1.791759,0,0.029559,0.076961,5.575949,2.079442,0.029559,dos
0,1.098612,0.04879,1.098612,0,0.131028,0.058269,5.003946,3.044522,0.086178,dos
0.693147,1.098612,0.198851,0,0,0.512824,0.672944,2.302585,1.94591,0.019803,probe
5.703782,1.386294,0,0,9.431241,0.693147,0,2.995732,5.545177,0.693147,normal
2.397895,2.397895,0.693147,0,5.433722,0.405465,0.029559,1.098612,2.079442,0.019803,normal
8.70996,0,0,0,0,0.693147,0.019803,2.70805,3.828641,0.24686,normal
3.401197,2.484907,0,0,0,0.693147,0.019803,0.693147,3.663562,0.131028,normal
5.375278,1.386294,0,0,8.440744,0.693147,0,2.197225,5.545177,0.693147,normal
0,0,0.067659,0.693147,0,0.182322,0.019803,4.007333,4.26268,0.239017,dos
0,1.098612,0.058269,0.693147,0,0.039221,0.076961,5.236442,2.772589,0.058269,dos
3.828641,2.484907,0,0,4.290459,0.693147,0,5.398163,5.545177,0.693147,normal
0,3.73767,0.04879,0.693147,0,0.076961,0.04879,4.859812,2.397895,0.039221,dos
0,3.988984,0,1.386294,0,0.693147,0.425268,0.693147,0.693147,0,probe
5.752573,1.386294,0,0,7.778211,0.693147,0,2.772589,5.545177,0.693147,normal
3.367296,1.098612,0,0,0,0.693147,0.506818,3.583519,3.583519,0.131028,dos
0,1.098612,0.04879,0.693147,0,0.058269,0.113329,5.407172,2.639057,0.405465,dos
0.693147,1.098612,0.231112,0,0,0.231112,0.378436,2.995732,3.78419,0.157004,probe
5.814131,0,0,0,0,0.693147,0,0.693147,2.944439,0.693147,r2l
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.158883,0.693147,probe
0,0,0.512824,0,0,0.512824,0.14842,1.386294,4.127134,0.307485,normal
4.997212,0.693147,0,0,4.663439,0.693147,0.641854,0.693147,0.693147,0,normal
5.332719,1.386294,0,0,5.739793,0.693147,0,2.639057,5.545177,0.693147,normal
5.347108,1.386294,0,0,7.947679,0.693147,0,2.772589,5.545177,0.693147,normal
3.828641,2.484907,0,0,4.836282,0.693147,0.00995,5.525453,5.533389,0.688135,normal
0,0,0.076961,0.693147,0,0.198851,0.039221,4.304065,3.610918,0.131028,dos
0,0,0.067659,1.098612,0,0.076961,0.067659,5.463832,2.995732,0.067659,dos
0,2.397895,0.451076,0.693147,0,0.357674,0.086178,2.079442,1.609438,0.019803,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.736198,0.693147,probe
7.061334,2.772589,0,0,5.799093,0.693147,0.157004,0.693147,3.713572,0.652325,normal
5.384495,1.386294,0,0,5.805135,0.693147,0,2.079442,5.545177,0.693147,normal
3.433987,2.484907,0,0,0,0.693147,0.029559,0.693147,3.871201,0.139762,normal
0,2.833213,0.058269,0.693147,0,0.09531,0.067659,5.278115,2.995732,0.067659,dos
4.997212,0.693147,0.405465,0,4.663439,0.405465,0.425268,1.609438,1.609438,0.019803,normal
5.624018,1.386294,0,0,8.820847,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.465736,0.113329,0.693147,0,0.058269,0.076961,3.89182,2.484907,0.039221,dos
0,1.098612,0.058269,0.693147,0,0.076961,0.076961,5.525453,2.70805,0.04879,dos
0,3.044522,0.04879,0.693147,0,0.122218,0.076961,5.01728,1.94591,0.019803,dos
8.271293,0,0,0,0,0.693147,0.029559,1.94591,3.988984,0.405465,normal
5.755742,1.386294,0,0,5.568345,0.693147,0,2.639057,5.545177,0.693147,normal
5.407172,1.386294,0,0,6.57647,0.693147,0,1.94591,5.545177,0.693147,normal
3.828641,2.484907,0,0,4.94876,0.693147,0.019803,4.406719,5.393628,0.620576,normal
5.78996,1.386294,0,0,7.730175,0.693147,0,4.077537,5.545177,0.693147,normal
5.690359,1.386294,0,0,9.230535,0.693147,0,2.890372,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.039221,0.067659,4.905275,1.791759,0.039221,dos
0,3.970292,0.058269,0.693147,0,0.067659,0.067659,5.370638,2.772589,0.058269,dos
5.379897,1.386294,0,0,6.982863,0.693147,0,1.609438,5.545177,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.00995,0.067659,5.533389,2.772589,0.058269,dos
0,3.496508,0.058269,1.098612,0,0.076961,0.067659,5.587249,3.044522,0.076961,dos
0,1.098612,0,1.386294,0,0.693147,0.239017,0.693147,0.693147,0,probe
3.433987,2.484907,0,0,0,0.693147,0.139762,0.693147,3.332205,0.182322,normal
3.637586,0,0,0,0,0.693147,0.067659,1.098612,1.386294,0.00995,normal
5.70711,1.386294,0,0,6.981006,0.693147,0.00995,1.098612,5.488938,0.667829,normal
3.828641,2.484907,0,0,4.859812,0.693147,0.019803,4.189655,5.365976,0.609766,normal
0,3.218876,0.04879,0.693147,0,0.139762,0.04879,4.919981,3.044522,0.076961,dos
6.940222,3.258097,0,0,0,0.693147,0.14842,6.238325,5.170484,0.524729,dos
5.641907,1.386294,0,0,8.469892,0.693147,0,2.564949,5.545177,0.693147,normal
7.205635,2.772589,0,0,5.805135,0.693147,0.058269,0.693147,4.060443,0.524729,normal
0,3.332205,0.04879,0.693147,0,0,0.09531,5.472271,0.693147,0.019803,dos
4.553877,2.484907,0,0,3.988984,0.693147,0.076961,1.609438,3.218876,0.512824,normal
0.693147,1.098612,0.165514,0,0,0.058269,0.609766,2.890372,0.693147,0,probe
0,3.465736,0.058269,0.693147,0,0.058269,0.067659,5.451038,2.70805,0.04879,dos
5.620401,1.386294,0,0,10.343032,0.693147,0,1.098612,5.545177,0.693147,normal
5.666427,1.386294,0,0,5.996452,0.693147,0,1.386294,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.867534,0.693147,probe
0,0,0.058269,0.693147,0,0.019803,0.067659,5.513429,2.833213,0.058269,dos
6.25575,3.258097,0,0,0,0.693147,0,5.42495,5.545177,0.693147,dos
5.420535,1.386294,0,0,5.736572,0.693147,0,0.693147,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.157004,0.04879,4.941642,2.70805,0.04879,dos
5.327876,1.386294,0,0,5.902633,0.693147,0,2.890372,5.545177,0.693147,normal
0,3.135494,0.113329,0.693147,0,0.09531,0.086178,3.912023,1.791759,0.019803,dos
0,3.931826,0.04879,0.693147,0,0.019803,0.04879,5.501258,1.609438,0.019803,dos
5.365976,1.386294,0,0,7.255591,0.693147,0,1.098612,5.545177,0.693147,normal
5.062595,1.386294,0,0,10.553205,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.044522,0,1.098612,0,0.693147,0.058269,0.693147,1.791759,0.019803,normal
0,1.098612,0.04879,0.693147,0,0.10436,0.058269,4.990433,3.044522,0.076961,dos
5.545177,1.386294,0,0,10.364104,0.693147,0,2.639057,5.545177,0.693147,normal
5.525453,1.386294,0,0,5.68358,0.693147,0,3.178054,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.067659,5.26269,2.302585,0.039221,dos
5.690359,1.386294,0,0,6.901737,0.693147,0,3.433987,5.545177,0.693147,normal
5.620401,1.386294,0,0,5.758902,0.693147,0,2.302585,5.545177,0.693147,normal
0,3.496508,0.058269,0.693147,0,0.067659,0.058269,5.327876,2.772589,0.058269,dos
6.642487,2.772589,0,0,5.659482,0.693147,0,0.693147,4.983607,0.693147,normal
0,1.098612,0.076961,0.693147,0,0.09531,0.058269,4.663439,2.484907,0.039221,dos
5.293305,1.386294,0,0,5.170484,0.693147,0,2.833213,5.545177,0.693147,normal
0,3.871201,0.058269,0.693147,0,0.10436,0.058269,4.990433,2.564949,0.04879,dos
5.411646,1.386294,0,0,6.079933,0.693147,0,0.693147,5.545177,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.00995,0.058269,5.446737,1.386294,0.00995,dos
6.731018,2.772589,0,0,5.817111,0.693147,0.04879,0.693147,4.890349,0.322083,normal
0,1.098612,0.058269,0.693147,0,0.076961,0.067659,4.912655,2.833213,0.058269,dos
0,2.397895,0.067659,0.693147,0,0.223144,0.029559,4.127134,4.043051,0.198851,dos
6.867974,0,0,0,0,0.693147,0.076961,1.098612,4.110874,0.385262,normal
0,3.871201,0.058269,1.098612,0,0.131028,0.067659,4.890349,2.995732,0.067659,dos
0,3.433987,0.058269,0.693147,0,0.086178,0.058269,4.955827,2.639057,0.04879,dos
0,1.098612,0.122218,0.693147,0,0.19062,0.086178,3.871201,2.995732,0.067659,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,1.791759,0.693147,probe
0,3.526361,0.058269,1.098612,0,0.067659,0.067659,5.537334,2.890372,0.067659,dos
3.806662,2.484907,0,0,4.927254,0.693147,0.00995,4.189655,5.501258,0.672944,normal
0,3.912023,0.076961,1.098612,0,0.039221,0.067659,4.744932,1.609438,0.019803,dos
5.817111,1.386294,0,0,9.021115,0.693147,0,1.791759,5.545177,0.693147,normal
4.997212,0.693147,0,0,4.663439,0.693147,0.553885,0.693147,1.098612,0.00995,normal
0,3.73767,0.058269,0.693147,0,0.076961,0.067659,5.446737,1.386294,0.00995,dos
5.446737,1.386294,0,0,6.896694,0.693147,0,2.890372,5.545177,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.113329,0.058269,4.727388,2.639057,0.076961,dos
5.739793,1.386294,0,0,5.97381,0.693147,0,0.693147,5.545177,0.693147,normal
5.7301,1.386294,0,0,7.093405,0.693147,0,2.890372,5.545177,0.693147,normal
4.997212,0.693147,0,0,4.663439,0.693147,0.451076,0.693147,1.098612,0.00995,normal
0,3.465736,0.04879,0.693147,0,0.04879,0.04879,5.676754,2.70805,0.04879,dos
0,1.098612,0.693147,1.098612,0,0.00995,0.553885,5.209486,0.693147,0,probe
5.204007,2.995732,0.693147,0,0,0.405465,0.00995,1.098612,4.779123,0.378436,normal
3.828641,2.484907,0,0,4.905275,0.693147,0,4.219508,5.545177,0.693147,normal
5.834811,1.386294,0,0,5.525453,0.693147,0,2.302585,5.545177,0.693147,normal
6.464588,0,0,0,0,0.693147,0.019803,1.098612,4.663439,0.34359,normal
7.559038,2.772589,0,0,5.905362,0.693147,0.029559,0.693147,4.158883,0.667829,normal
4.663439,1.098612,0,0,4.997212,0.693147,0.00995,1.098612,5.4161,0.631272,normal
5.411646,1.386294,0,0,7.658228,0.693147,0,2.397895,5.545177,0.693147,normal
5.846439,1.386294,0,0,5.78996,0.693147,0,2.564949,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.110874,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.04879,0.076961,5.501258,2.484907,0.039221,dos
6.336826,4.077537,0,0,0,0.693147,0,1.098612,1.098612,0.693147,dos
4.49981,3.135494,0,0,5.846439,0.693147,0.019803,0.693147,0.693147,0,u2r
8.032035,2.772589,0,0,5.823046,0.693147,0.019803,0.693147,5.153292,0.494696,normal
0,3.73767,0,0,1.609438,0.693147,0,0.693147,2.397895,0.693147,normal
5.783825,1.386294,0,0,7.17012,0.693147,0,1.791759,5.545177,0.693147,normal
0,0.693147,0.667829,1.098612,0,0,0.647103,6.204558,0.693147,0,probe
0,2.564949,0,1.386294,0,0.693147,0.322083,0.693147,0.693147,0,probe
